day,user_id,position,value_prop
2020-11-12,76995,0,link_cobro
2020-11-12,50742,3,transport
2020-11-12,14331,0,link_cobro
2020-11-12,94645,1,link_cobro
2020-11-12,25170,0,cellphone_recharge
2020-11-12,2164,1,point
2020-11-12,47104,0,send_money
2020-11-12,1933,2,prepaid
2020-11-12,70128,0,prepaid
2020-11-12,66442,0,send_money
2020-11-12,68003,2,send_money
2020-11-12,83068,2,prepaid
2020-11-12,50089,3,cellphone_recharge
2020-11-12,83188,1,point
2020-11-12,50865,0,send_money
2020-11-12,50865,1,prepaid
2020-11-12,55237,0,send_money
2020-11-12,55237,1,point
2020-11-12,76218,0,prepaid
2020-11-12,46780,2,transport
2020-11-12,41284,0,point
2020-11-12,73388,0,cellphone_recharge
2020-11-13,80220,0,link_cobro
2020-11-13,13216,0,point
2020-11-13,54690,0,transport
2020-11-13,52575,1,cellphone_recharge
2020-11-13,31615,2,link_cobro
2020-11-13,94369,3,prepaid
2020-11-13,85110,1,link_cobro
2020-11-13,48115,0,link_cobro
2020-11-13,3711,0,link_cobro
2020-11-13,70339,2,transport
2020-11-13,25772,2,cellphone_recharge
2020-11-13,53797,1,credits_consumer
2020-11-13,53797,3,point
2020-11-13,25226,2,transport
2020-11-13,11294,0,cellphone_recharge
2020-11-13,2607,1,credits_consumer
2020-11-13,50011,3,cellphone_recharge
2020-11-13,50796,2,link_cobro
2020-11-13,50796,3,point
2020-11-13,48219,2,link_cobro
2020-11-13,45333,1,link_cobro
2020-11-13,99359,0,link_cobro
2020-11-13,18020,2,transport
2020-11-13,6075,1,link_cobro
2020-11-13,86670,1,point
2020-11-13,86670,2,prepaid
2020-11-13,4599,1,point
2020-11-13,99314,1,prepaid
2020-11-13,38065,1,cellphone_recharge
2020-11-13,37079,2,transport
2020-11-13,76042,3,send_money
2020-11-13,62098,0,point
2020-11-13,8775,0,credits_consumer
2020-11-13,58576,0,prepaid
2020-11-13,34581,0,credits_consumer
2020-11-13,77722,1,prepaid
2020-11-13,97153,2,link_cobro
2020-11-13,39326,1,link_cobro
2020-11-13,5073,0,send_money
2020-11-13,39290,0,point
2020-11-13,36189,0,prepaid
2020-11-13,36189,1,credits_consumer
2020-11-13,54121,1,transport
2020-11-13,620,0,point
2020-11-13,33614,2,prepaid
2020-11-13,71827,0,cellphone_recharge
2020-11-13,7075,1,credits_consumer
2020-11-13,77127,0,transport
2020-11-13,79340,2,transport
2020-11-13,44464,0,credits_consumer
2020-11-13,30562,2,credits_consumer
2020-11-13,27169,0,link_cobro
2020-11-13,28552,1,send_money
2020-11-13,29559,0,cellphone_recharge
2020-11-13,99833,0,point
2020-11-13,88060,0,link_cobro
2020-11-13,41946,2,link_cobro
2020-11-13,2355,3,credits_consumer
2020-11-13,72946,1,transport
2020-11-13,72946,3,cellphone_recharge
2020-11-13,77923,1,link_cobro
2020-11-13,15431,1,prepaid
2020-11-13,10009,2,cellphone_recharge
2020-11-13,96707,0,point
2020-11-13,5065,2,link_cobro
2020-11-13,9755,0,send_money
2020-11-13,15872,1,prepaid
2020-11-13,87625,0,link_cobro
2020-11-13,50755,1,send_money
2020-11-13,30254,1,point
2020-11-13,15392,0,prepaid
2020-11-13,71746,2,point
2020-11-13,45107,1,prepaid
2020-11-13,61856,2,prepaid
2020-11-13,10947,0,send_money
2020-11-13,18420,0,link_cobro
2020-11-13,86985,0,credits_consumer
2020-11-13,73679,2,transport
2020-11-13,22572,0,send_money
2020-11-13,22572,1,cellphone_recharge
2020-11-13,52564,1,cellphone_recharge
2020-11-13,52564,2,point
2020-11-13,77658,1,prepaid
2020-11-13,91660,0,credits_consumer
2020-11-13,76648,0,send_money
2020-11-13,84609,2,cellphone_recharge
2020-11-13,12527,3,transport
2020-11-13,41608,0,send_money
2020-11-13,12746,1,point
2020-11-13,12746,2,prepaid
2020-11-13,10312,0,credits_consumer
2020-11-13,10312,1,link_cobro
2020-11-13,26836,1,prepaid
2020-11-13,37557,0,link_cobro
2020-11-13,53226,3,transport
2020-11-13,88270,0,link_cobro
2020-11-13,19587,0,point
2020-11-13,18428,0,cellphone_recharge
2020-11-13,55503,0,prepaid
2020-11-13,80476,0,send_money
2020-11-13,84960,1,point
2020-11-13,42704,2,credits_consumer
2020-11-13,89866,1,credits_consumer
2020-11-13,86671,3,point
2020-11-13,55314,1,transport
2020-11-13,50526,2,point
2020-11-13,60926,3,link_cobro
2020-11-13,43739,0,prepaid
2020-11-13,50066,1,send_money
2020-11-13,82200,0,prepaid
2020-11-13,95462,1,credits_consumer
2020-11-13,94334,0,credits_consumer
2020-11-13,90489,1,cellphone_recharge
2020-11-13,15635,0,cellphone_recharge
2020-11-13,19929,2,point
2020-11-13,34038,2,prepaid
2020-11-13,34038,3,point
2020-11-13,83026,1,prepaid
2020-11-13,97486,1,link_cobro
2020-11-13,97486,3,prepaid
2020-11-13,85712,1,prepaid
2020-11-13,19222,3,link_cobro
2020-11-13,87400,0,cellphone_recharge
2020-11-13,87400,1,prepaid
2020-11-13,7583,2,link_cobro
2020-11-13,81633,0,transport
2020-11-13,92748,2,point
2020-11-13,84719,0,send_money
2020-11-13,33107,0,prepaid
2020-11-13,66237,0,transport
2020-11-13,7875,2,credits_consumer
2020-11-13,76417,0,point
2020-11-13,56685,0,point
2020-11-13,50500,0,prepaid
2020-11-13,50500,1,credits_consumer
2020-11-13,10955,1,point
2020-11-13,90551,0,point
2020-11-13,10281,1,transport
2020-11-13,63583,0,send_money
2020-11-13,47241,1,cellphone_recharge
2020-11-13,93637,1,transport
2020-11-13,39925,1,link_cobro
2020-11-13,44414,0,prepaid
2020-11-13,38637,0,credits_consumer
2020-11-13,67677,0,send_money
2020-11-13,89711,0,send_money
2020-11-13,89711,2,prepaid
2020-11-13,24742,0,credits_consumer
2020-11-13,64327,0,prepaid
2020-11-13,7541,1,link_cobro
2020-11-13,31176,0,transport
2020-11-13,36865,0,prepaid
2020-11-13,36865,2,link_cobro
2020-11-13,69880,1,transport
2020-11-13,49213,0,transport
2020-11-13,49213,3,link_cobro
2020-11-13,1372,2,credits_consumer
2020-11-13,50835,1,credits_consumer
2020-11-13,46546,0,send_money
2020-11-13,50178,1,point
2020-11-13,72376,0,link_cobro
2020-11-13,28317,0,send_money
2020-11-13,28317,2,cellphone_recharge
2020-11-13,57983,0,point
2020-11-13,94901,2,point
2020-11-13,85329,0,prepaid
2020-11-13,68216,0,cellphone_recharge
2020-11-13,52529,0,cellphone_recharge
2020-11-13,57281,0,cellphone_recharge
2020-11-13,86272,3,point
2020-11-13,31556,3,link_cobro
2020-11-13,44975,1,prepaid
2020-11-13,9443,1,point
2020-11-13,76779,1,transport
2020-11-13,94229,0,point
2020-11-13,32965,0,link_cobro
2020-11-13,90177,1,transport
2020-11-13,86907,1,transport
2020-11-13,38951,3,point
2020-11-13,4978,0,credits_consumer
2020-11-13,33331,2,cellphone_recharge
2020-11-13,15477,3,link_cobro
2020-11-13,11713,0,cellphone_recharge
2020-11-13,73555,1,transport
2020-11-13,71377,1,link_cobro
2020-11-13,84708,3,point
2020-11-13,19312,2,cellphone_recharge
2020-11-13,97374,1,credits_consumer
2020-11-13,57658,0,credits_consumer
2020-11-13,7802,2,cellphone_recharge
2020-11-13,14293,0,link_cobro
2020-11-13,14293,1,prepaid
2020-11-13,77103,1,link_cobro
2020-11-13,72472,0,send_money
2020-11-13,92588,0,transport
2020-11-13,28427,3,link_cobro
2020-11-13,70811,0,transport
2020-11-13,51037,3,send_money
2020-11-13,90004,2,transport
2020-11-13,7420,1,cellphone_recharge
2020-11-13,69414,0,transport
2020-11-13,82897,0,prepaid
2020-11-13,12557,0,link_cobro
2020-11-13,5938,3,link_cobro
2020-11-13,56297,0,prepaid
2020-11-13,80608,0,credits_consumer
2020-11-13,95606,0,send_money
2020-11-13,78719,1,transport
2020-11-13,28973,0,transport
2020-11-13,13094,0,link_cobro
2020-11-13,6968,0,prepaid
2020-11-13,79379,1,cellphone_recharge
2020-11-13,16710,0,send_money
2020-11-13,6899,1,transport
2020-11-13,89743,1,send_money
2020-11-13,89743,2,prepaid
2020-11-13,88603,0,prepaid
2020-11-13,88603,3,cellphone_recharge
2020-11-13,74387,0,cellphone_recharge
2020-11-13,80041,0,prepaid
2020-11-13,26812,0,prepaid
2020-11-13,63996,2,credits_consumer
2020-11-13,54113,0,send_money
2020-11-13,52275,2,point
2020-11-13,71646,1,prepaid
2020-11-13,89234,0,point
2020-11-13,40929,0,link_cobro
2020-11-13,40929,1,transport
2020-11-13,3630,1,prepaid
2020-11-13,74243,0,transport
2020-11-13,90007,0,cellphone_recharge
2020-11-13,92779,2,cellphone_recharge
2020-11-13,18027,0,credits_consumer
2020-11-13,82967,1,point
2020-11-13,11942,1,point
2020-11-13,66705,2,send_money
2020-11-13,66705,3,credits_consumer
2020-11-13,98074,0,point
2020-11-13,91810,0,cellphone_recharge
2020-11-13,88764,1,point
2020-11-13,57284,1,credits_consumer
2020-11-13,82455,1,transport
2020-11-13,20061,0,transport
2020-11-13,87803,0,credits_consumer
2020-11-13,17448,0,transport
2020-11-13,5451,0,prepaid
2020-11-13,71381,0,transport
2020-11-13,90693,1,credits_consumer
2020-11-13,40104,1,cellphone_recharge
2020-11-13,62011,3,send_money
2020-11-13,9966,0,transport
2020-11-13,15275,0,transport
2020-11-13,60314,1,point
2020-11-13,60314,2,link_cobro
2020-11-13,37227,2,prepaid
2020-11-13,5681,0,prepaid
2020-11-13,27107,1,cellphone_recharge
2020-11-13,62531,1,cellphone_recharge
2020-11-13,44274,0,credits_consumer
2020-11-13,32329,2,credits_consumer
2020-11-13,2058,0,point
2020-11-13,97566,2,link_cobro
2020-11-13,60813,0,transport
2020-11-13,8828,3,point
2020-11-13,17834,1,point
2020-11-13,52398,3,point
2020-11-13,52626,0,cellphone_recharge
2020-11-13,8425,0,credits_consumer
2020-11-13,30251,0,link_cobro
2020-11-13,15050,2,cellphone_recharge
2020-11-13,58739,1,cellphone_recharge
2020-11-13,58739,3,point
2020-11-13,19528,2,cellphone_recharge
2020-11-13,13938,2,link_cobro
2020-11-13,65248,0,point
2020-11-13,95860,0,transport
2020-11-13,55417,1,point
2020-11-13,63765,1,link_cobro
2020-11-13,25111,2,send_money
2020-11-13,78034,0,point
2020-11-13,76156,0,point
2020-11-13,76156,1,send_money
2020-11-13,32493,1,send_money
2020-11-13,45704,1,send_money
2020-11-13,45704,3,prepaid
2020-11-13,69811,0,point
2020-11-13,88583,0,credits_consumer
2020-11-13,21527,3,credits_consumer
2020-11-13,68832,1,cellphone_recharge
2020-11-13,7507,0,transport
2020-11-13,74144,1,credits_consumer
2020-11-13,70884,2,cellphone_recharge
2020-11-13,16949,2,link_cobro
2020-11-13,18058,1,transport
2020-11-13,1343,1,cellphone_recharge
2020-11-13,18595,2,prepaid
2020-11-13,19504,0,credits_consumer
2020-11-13,29963,1,link_cobro
2020-11-13,62644,0,link_cobro
2020-11-13,66792,0,cellphone_recharge
2020-11-13,15419,0,point
2020-11-13,15419,2,transport
2020-11-13,67314,1,transport
2020-11-13,2223,0,send_money
2020-11-13,7227,1,point
2020-11-13,30060,1,transport
2020-11-13,23616,0,credits_consumer
2020-11-13,96713,0,point
2020-11-13,71629,0,point
2020-11-13,32601,2,prepaid
2020-11-13,27998,1,point
2020-11-13,61035,0,link_cobro
2020-11-13,43745,1,link_cobro
2020-11-13,68920,1,link_cobro
2020-11-13,91831,1,link_cobro
2020-11-13,91831,2,point
2020-11-13,46682,0,point
2020-11-13,2873,2,credits_consumer
2020-11-13,65467,0,transport
2020-11-13,65467,3,send_money
2020-11-13,98391,3,link_cobro
2020-11-13,48419,0,link_cobro
2020-11-13,91074,1,send_money
2020-11-13,12020,0,credits_consumer
2020-11-13,61492,0,cellphone_recharge
2020-11-13,60875,1,prepaid
2020-11-13,60875,2,transport
2020-11-13,31982,0,credits_consumer
2020-11-13,65169,2,credits_consumer
2020-11-13,59021,2,link_cobro
2020-11-13,76289,0,link_cobro
2020-11-13,81839,2,link_cobro
2020-11-13,78248,0,point
2020-11-13,233,0,point
2020-11-13,52292,0,prepaid
2020-11-13,73073,0,credits_consumer
2020-11-13,56208,1,credits_consumer
2020-11-13,1861,0,cellphone_recharge
2020-11-13,43294,1,send_money
2020-11-13,1107,0,cellphone_recharge
2020-11-13,53519,1,point
2020-11-13,37900,2,point
2020-11-13,50797,3,prepaid
2020-11-13,87450,2,link_cobro
2020-11-13,94703,2,send_money
2020-11-13,67489,2,send_money
2020-11-13,23531,2,send_money
2020-11-13,5919,1,cellphone_recharge
2020-11-13,79172,0,transport
2020-11-13,73996,0,cellphone_recharge
2020-11-13,9843,0,point
2020-11-13,88358,2,cellphone_recharge
2020-11-13,40703,2,point
2020-11-13,22508,0,send_money
2020-11-13,27511,2,transport
2020-11-13,7895,0,link_cobro
2020-11-13,46335,0,transport
2020-11-13,59487,3,credits_consumer
2020-11-13,81133,0,transport
2020-11-13,81133,2,cellphone_recharge
2020-11-13,8110,0,prepaid
2020-11-13,2846,2,point
2020-11-13,5718,3,credits_consumer
2020-11-13,74428,3,transport
2020-11-13,41437,3,prepaid
2020-11-13,69557,1,send_money
2020-11-13,32138,0,credits_consumer
2020-11-13,393,0,link_cobro
2020-11-13,15363,0,credits_consumer
2020-11-13,90815,0,credits_consumer
2020-11-13,39508,1,point
2020-11-13,73590,3,point
2020-11-13,81218,0,prepaid
2020-11-13,40240,0,link_cobro
2020-11-13,85941,0,credits_consumer
2020-11-13,92311,1,point
2020-11-13,10092,1,point
2020-11-13,67388,0,point
2020-11-13,36491,0,prepaid
2020-11-13,4262,1,cellphone_recharge
2020-11-13,36569,0,point
2020-11-13,36569,2,send_money
2020-11-13,68645,0,send_money
2020-11-13,98853,0,prepaid
2020-11-13,12591,0,credits_consumer
2020-11-13,23024,2,transport
2020-11-13,27118,0,link_cobro
2020-11-13,82068,0,credits_consumer
2020-11-13,23640,0,transport
2020-11-13,41470,3,transport
2020-11-13,90493,2,prepaid
2020-11-13,85410,1,send_money
2020-11-13,39140,3,link_cobro
2020-11-13,6484,3,transport
2020-11-13,32170,0,cellphone_recharge
2020-11-13,33,2,cellphone_recharge
2020-11-13,73726,2,transport
2020-11-13,44057,0,credits_consumer
2020-11-13,62203,0,link_cobro
2020-11-13,36480,1,link_cobro
2020-11-13,81406,1,credits_consumer
2020-11-13,10824,0,cellphone_recharge
2020-11-13,95788,2,point
2020-11-13,91138,0,link_cobro
2020-11-13,55098,0,link_cobro
2020-11-13,15570,0,point
2020-11-13,9137,1,point
2020-11-13,92734,1,send_money
2020-11-13,41275,0,cellphone_recharge
2020-11-13,41,0,point
2020-11-13,17929,1,send_money
2020-11-13,85761,1,credits_consumer
2020-11-13,85761,2,send_money
2020-11-13,84258,1,point
2020-11-13,81389,1,send_money
2020-11-13,80564,0,prepaid
2020-11-13,46937,1,link_cobro
2020-11-13,56941,0,cellphone_recharge
2020-11-13,56539,0,prepaid
2020-11-13,51505,1,link_cobro
2020-11-13,39107,0,point
2020-11-13,39107,1,prepaid
2020-11-13,78030,1,link_cobro
2020-11-13,89897,0,transport
2020-11-13,68613,3,credits_consumer
2020-11-13,80670,1,credits_consumer
2020-11-13,95276,3,credits_consumer
2020-11-13,19586,0,cellphone_recharge
2020-11-13,40576,1,prepaid
2020-11-13,15396,2,cellphone_recharge
2020-11-13,37723,1,link_cobro
2020-11-13,37723,2,send_money
2020-11-13,26964,0,prepaid
2020-11-13,26964,3,send_money
2020-11-13,15252,0,send_money
2020-11-13,21931,0,point
2020-11-13,28745,0,transport
2020-11-13,55985,1,point
2020-11-13,58410,0,credits_consumer
2020-11-13,55483,0,link_cobro
2020-11-13,72008,0,credits_consumer
2020-11-13,77288,0,cellphone_recharge
2020-11-13,7674,0,prepaid
2020-11-13,33112,1,send_money
2020-11-13,45584,2,link_cobro
2020-11-13,53868,2,cellphone_recharge
2020-11-13,31349,0,link_cobro
2020-11-13,88593,1,point
2020-11-13,12584,1,link_cobro
2020-11-13,96012,3,cellphone_recharge
2020-11-13,34398,2,cellphone_recharge
2020-11-13,64673,0,transport
2020-11-13,24320,0,link_cobro
2020-11-13,47812,2,cellphone_recharge
2020-11-13,10007,1,send_money
2020-11-13,10007,2,cellphone_recharge
2020-11-13,96376,1,point
2020-11-13,87083,0,send_money
2020-11-13,34513,0,credits_consumer
2020-11-13,78727,0,prepaid
2020-11-13,78727,2,send_money
2020-11-13,9352,1,cellphone_recharge
2020-11-13,31693,0,link_cobro
2020-11-13,77451,0,link_cobro
2020-11-13,77451,1,cellphone_recharge
2020-11-13,77451,3,send_money
2020-11-13,858,2,point
2020-11-13,91572,2,point
2020-11-13,5384,1,transport
2020-11-13,25406,2,transport
2020-11-13,43772,0,cellphone_recharge
2020-11-13,9145,0,link_cobro
2020-11-13,66076,1,prepaid
2020-11-13,66076,2,link_cobro
2020-11-13,91580,0,send_money
2020-11-13,32909,0,credits_consumer
2020-11-13,34507,1,point
2020-11-13,81077,0,credits_consumer
2020-11-13,74063,0,transport
2020-11-13,6382,0,credits_consumer
2020-11-13,33145,0,transport
2020-11-13,33145,1,link_cobro
2020-11-13,67854,0,transport
2020-11-13,32443,0,transport
2020-11-13,41913,3,link_cobro
2020-11-13,23272,1,link_cobro
2020-11-13,69832,0,cellphone_recharge
2020-11-13,26055,2,link_cobro
2020-11-13,76456,0,point
2020-11-13,91218,2,point
2020-11-13,91218,3,prepaid
2020-11-13,15181,2,cellphone_recharge
2020-11-13,32338,1,transport
2020-11-13,97801,1,transport
2020-11-13,68417,1,transport
2020-11-13,60814,1,prepaid
2020-11-13,60814,3,transport
2020-11-13,3636,0,prepaid
2020-11-13,90655,1,transport
2020-11-13,93742,2,credits_consumer
2020-11-13,68553,1,point
2020-11-13,2332,1,prepaid
2020-11-13,10171,0,send_money
2020-11-13,44400,2,transport
2020-11-13,60548,0,cellphone_recharge
2020-11-13,52217,2,cellphone_recharge
2020-11-13,48624,0,cellphone_recharge
2020-11-13,48624,1,send_money
2020-11-13,40081,2,prepaid
2020-11-13,7973,0,point
2020-11-13,99047,2,point
2020-11-13,42589,0,point
2020-11-13,42589,2,transport
2020-11-13,4928,1,transport
2020-11-13,4928,3,credits_consumer
2020-11-13,53042,0,point
2020-11-13,77812,0,transport
2020-11-13,10960,3,link_cobro
2020-11-13,13190,2,transport
2020-11-13,46257,1,prepaid
2020-11-13,46257,3,credits_consumer
2020-11-13,91946,2,link_cobro
2020-11-13,55840,2,credits_consumer
2020-11-13,18951,1,prepaid
2020-11-13,18951,3,point
2020-11-13,65760,2,point
2020-11-13,99873,1,link_cobro
2020-11-13,99873,2,credits_consumer
2020-11-13,42831,1,send_money
2020-11-13,53409,0,transport
2020-11-13,21986,2,prepaid
2020-11-13,76816,0,transport
2020-11-13,19705,0,point
2020-11-13,1439,0,send_money
2020-11-13,30136,2,prepaid
2020-11-13,56670,3,credits_consumer
2020-11-13,52198,0,credits_consumer
2020-11-13,21854,0,send_money
2020-11-13,79037,0,credits_consumer
2020-11-13,30989,3,link_cobro
2020-11-13,82931,0,transport
2020-11-13,34902,0,send_money
2020-11-13,87753,0,cellphone_recharge
2020-11-13,4789,3,cellphone_recharge
2020-11-13,51014,0,cellphone_recharge
2020-11-13,68245,0,credits_consumer
2020-11-13,77892,2,send_money
2020-11-13,44390,0,transport
2020-11-13,29195,2,link_cobro
2020-11-13,24711,0,point
2020-11-13,8863,0,link_cobro
2020-11-13,71410,0,point
2020-11-13,20370,0,send_money
2020-11-13,59838,1,send_money
2020-11-13,36660,2,send_money
2020-11-13,81764,0,credits_consumer
2020-11-13,13996,0,point
2020-11-13,75770,0,send_money
2020-11-13,58228,0,credits_consumer
2020-11-13,52655,2,link_cobro
2020-11-13,6744,0,link_cobro
2020-11-13,6744,2,send_money
2020-11-13,57989,0,point
2020-11-13,88509,0,point
2020-11-13,81007,0,send_money
2020-11-13,41240,1,transport
2020-11-13,10385,0,point
2020-11-13,5239,3,transport
2020-11-13,57175,2,cellphone_recharge
2020-11-13,57175,3,point
2020-11-13,79956,0,credits_consumer
2020-11-13,79956,1,point
2020-11-13,686,0,prepaid
2020-11-13,40151,1,point
2020-11-13,8000,2,cellphone_recharge
2020-11-13,22307,2,point
2020-11-13,56678,1,point
2020-11-13,58571,1,prepaid
2020-11-13,79266,0,link_cobro
2020-11-13,33181,1,send_money
2020-11-13,33181,3,credits_consumer
2020-11-13,29299,1,credits_consumer
2020-11-13,53927,0,link_cobro
2020-11-13,20385,1,cellphone_recharge
2020-11-13,75244,3,link_cobro
2020-11-13,67156,0,transport
2020-11-13,3331,2,send_money
2020-11-13,32448,1,credits_consumer
2020-11-13,49912,3,transport
2020-11-13,74225,0,link_cobro
2020-11-13,4510,0,prepaid
2020-11-13,24218,0,link_cobro
2020-11-13,47190,1,send_money
2020-11-13,58730,1,send_money
2020-11-13,64705,2,point
2020-11-13,68792,1,transport
2020-11-13,80038,1,send_money
2020-11-13,40033,2,send_money
2020-11-13,5486,3,point
2020-11-13,14772,0,send_money
2020-11-13,39063,1,prepaid
2020-11-13,51542,1,send_money
2020-11-13,51542,3,point
2020-11-13,55298,3,cellphone_recharge
2020-11-13,21905,2,transport
2020-11-13,98803,0,point
2020-11-13,46513,0,prepaid
2020-11-13,41807,0,send_money
2020-11-13,64084,3,cellphone_recharge
2020-11-13,44223,0,credits_consumer
2020-11-13,8411,0,transport
2020-11-13,20809,0,credits_consumer
2020-11-13,20809,1,send_money
2020-11-13,59749,0,prepaid
2020-11-13,64375,0,prepaid
2020-11-13,24334,0,send_money
2020-11-13,96873,0,send_money
2020-11-13,58642,1,point
2020-11-13,47751,0,cellphone_recharge
2020-11-13,32905,1,send_money
2020-11-13,32905,2,point
2020-11-13,18400,2,credits_consumer
2020-11-13,15561,2,cellphone_recharge
2020-11-13,91328,0,credits_consumer
2020-11-13,61021,0,prepaid
2020-11-13,95939,2,transport
2020-11-13,96771,1,send_money
2020-11-13,37316,3,cellphone_recharge
2020-11-13,2921,3,send_money
2020-11-13,70425,0,credits_consumer
2020-11-13,46961,0,credits_consumer
2020-11-13,72196,0,point
2020-11-13,72196,1,credits_consumer
2020-11-13,5839,1,prepaid
2020-11-13,6148,0,point
2020-11-13,71940,1,prepaid
2020-11-13,75442,1,transport
2020-11-13,29723,0,point
2020-11-13,85723,1,link_cobro
2020-11-13,40324,1,cellphone_recharge
2020-11-13,40324,2,link_cobro
2020-11-13,98975,3,send_money
2020-11-13,75929,2,transport
2020-11-13,47729,0,prepaid
2020-11-13,47729,1,point
2020-11-13,66090,0,transport
2020-11-13,18914,2,prepaid
2020-11-13,35008,0,prepaid
2020-11-13,94708,2,point
2020-11-13,87387,2,link_cobro
2020-11-13,89441,0,send_money
2020-11-13,84067,1,credits_consumer
2020-11-13,86724,3,point
2020-11-13,28968,3,link_cobro
2020-11-13,59940,1,cellphone_recharge
2020-11-13,90935,2,credits_consumer
2020-11-13,33348,1,point
2020-11-13,45325,3,link_cobro
2020-11-13,4366,0,prepaid
2020-11-13,30712,0,prepaid
2020-11-13,30712,1,point
2020-11-13,9580,0,point
2020-11-13,29086,1,cellphone_recharge
2020-11-13,8825,0,credits_consumer
2020-11-13,36845,1,send_money
2020-11-13,27591,1,link_cobro
2020-11-13,32514,1,point
2020-11-13,8625,3,prepaid
2020-11-13,18134,0,link_cobro
2020-11-13,18134,3,point
2020-11-13,19379,0,transport
2020-11-13,69823,3,point
2020-11-13,9038,0,link_cobro
2020-11-13,19958,1,credits_consumer
2020-11-13,84048,1,send_money
2020-11-13,66182,2,transport
2020-11-13,68741,0,send_money
2020-11-13,33486,0,link_cobro
2020-11-13,37600,2,link_cobro
2020-11-13,48752,2,cellphone_recharge
2020-11-13,60037,0,credits_consumer
2020-11-13,42061,1,send_money
2020-11-13,64758,2,transport
2020-11-13,55779,1,point
2020-11-13,79831,1,send_money
2020-11-13,11658,0,point
2020-11-13,49360,0,point
2020-11-13,4434,2,credits_consumer
2020-11-13,72704,1,send_money
2020-11-13,81791,1,credits_consumer
2020-11-13,88369,1,cellphone_recharge
2020-11-13,78970,0,transport
2020-11-13,11945,0,prepaid
2020-11-13,12641,0,cellphone_recharge
2020-11-13,13939,1,transport
2020-11-13,17336,0,credits_consumer
2020-11-13,29351,3,prepaid
2020-11-13,5131,1,transport
2020-11-13,15000,1,transport
2020-11-13,29917,0,transport
2020-11-13,61846,3,send_money
2020-11-13,94100,1,cellphone_recharge
2020-11-13,1207,0,prepaid
2020-11-13,1942,0,transport
2020-11-13,54191,2,cellphone_recharge
2020-11-13,75587,0,transport
2020-11-13,58776,2,send_money
2020-11-13,60504,3,prepaid
2020-11-13,71628,2,credits_consumer
2020-11-13,71628,3,link_cobro
2020-11-13,55851,1,point
2020-11-13,55851,2,send_money
2020-11-13,66746,1,credits_consumer
2020-11-13,46307,3,point
2020-11-13,71671,0,send_money
2020-11-13,11513,2,prepaid
2020-11-13,65615,0,transport
2020-11-13,53157,1,prepaid
2020-11-13,22501,1,cellphone_recharge
2020-11-13,51880,0,credits_consumer
2020-11-13,26602,1,send_money
2020-11-13,90872,1,link_cobro
2020-11-13,73877,1,prepaid
2020-11-13,73877,2,cellphone_recharge
2020-11-13,13852,0,credits_consumer
2020-11-13,14482,0,credits_consumer
2020-11-13,84716,1,transport
2020-11-13,9249,1,send_money
2020-11-13,23096,2,credits_consumer
2020-11-13,90317,0,point
2020-11-13,16495,0,link_cobro
2020-11-13,80723,2,link_cobro
2020-11-13,82730,0,transport
2020-11-13,66377,0,send_money
2020-11-13,66377,1,transport
2020-11-13,16910,3,point
2020-11-13,90691,1,credits_consumer
2020-11-13,14880,0,cellphone_recharge
2020-11-13,49105,1,send_money
2020-11-13,40515,3,link_cobro
2020-11-13,96019,0,point
2020-11-13,72257,0,send_money
2020-11-13,82313,0,point
2020-11-13,11265,0,prepaid
2020-11-13,32932,1,cellphone_recharge
2020-11-13,95080,0,credits_consumer
2020-11-13,35113,1,cellphone_recharge
2020-11-13,9701,2,link_cobro
2020-11-13,58495,0,transport
2020-11-13,60786,2,cellphone_recharge
2020-11-13,61042,0,credits_consumer
2020-11-13,61042,1,prepaid
2020-11-13,35150,2,send_money
2020-11-13,73916,0,point
2020-11-13,50503,0,link_cobro
2020-11-13,80949,0,link_cobro
2020-11-13,80949,1,send_money
2020-11-13,80949,2,cellphone_recharge
2020-11-13,94994,1,transport
2020-11-13,39088,1,send_money
2020-11-13,96087,0,send_money
2020-11-13,52833,2,point
2020-11-13,57278,1,transport
2020-11-13,41108,0,point
2020-11-13,41108,1,prepaid
2020-11-13,66352,1,point
2020-11-13,76901,3,send_money
2020-11-13,70196,1,transport
2020-11-13,12872,1,transport
2020-11-13,23592,1,credits_consumer
2020-11-13,59328,0,link_cobro
2020-11-13,26145,1,credits_consumer
2020-11-13,26145,3,point
2020-11-13,44635,1,send_money
2020-11-13,59560,1,transport
2020-11-13,95324,0,transport
2020-11-13,18865,2,transport
2020-11-13,79892,1,point
2020-11-13,78688,0,transport
2020-11-13,60967,1,link_cobro
2020-11-13,27697,3,credits_consumer
2020-11-13,70771,3,link_cobro
2020-11-13,62836,3,link_cobro
2020-11-13,11618,0,transport
2020-11-13,93340,0,link_cobro
2020-11-13,93340,1,transport
2020-11-13,3809,1,prepaid
2020-11-13,23286,0,point
2020-11-13,56801,1,prepaid
2020-11-13,10655,0,cellphone_recharge
2020-11-13,50626,0,point
2020-11-13,51024,3,transport
2020-11-13,6211,0,cellphone_recharge
2020-11-13,6211,1,credits_consumer
2020-11-13,61545,0,point
2020-11-13,61545,1,link_cobro
2020-11-13,61545,3,prepaid
2020-11-13,18534,2,point
2020-11-13,37668,1,credits_consumer
2020-11-13,21390,0,cellphone_recharge
2020-11-13,76108,0,cellphone_recharge
2020-11-13,34679,1,transport
